"osm_id","linestrings"
26725336,"LINESTRING(24.0310723 35.5158415996909,24.0305342 35.5158602996909,24.0304271 35.5158639996909,24.0298694 35.5158774996909)"
26714716,"LINESTRING(24.0311534 35.516253999691,24.0310969 35.516164599691,24.0310723 35.5158415996909,24.0310663 35.5155988996909,24.0310633 35.5155194996909,24.0310814 35.5154701996909)"
819898961,"LINESTRING(24.0311494 35.5155469996909,24.0311521 35.5155957996909,24.0311828 35.516161499691,24.0311534 35.516253999691)"
48627446,"LINESTRING(24.0328146 35.5148448996908,24.0320667 35.5148858996909,24.0310704 35.5149487996909)"
263996629,"LINESTRING(24.0321859 35.5159682996909,24.0323409 35.5159543996909,24.0328869 35.5159105996909)"
638808803,"LINESTRING(24.0327205 35.516807999691,24.0325078 35.516594199691,24.0321434 35.516232699691,24.0320714 35.516180699691,24.0311494 35.5155469996909,24.0310814 35.5154701996909)"
193410273,"LINESTRING(24.0321434 35.516232699691,24.0320388 35.516266099691,24.0313028 35.516280099691,24.0312265 35.516281599691,24.0311534 35.516253999691)"
24019312,"LINESTRING(24.0329557 35.516787899691,24.0329097 35.516287699691,24.0328869 35.5159105996909,24.0328667 35.5154467996909,24.0328146 35.5148448996908,24.0327869 35.5145306996908,24.032756 35.5139939996908,24.0326936 35.5134392996907,24.0326597 35.5127541996907,24.0326002 35.5120550996906,24.032538 35.5111673996905,24.0324459 35.5100895996905)"
193409149,"LINESTRING(24.0352803 35.5137325996908,24.0351106 35.5137206996908,24.035012 35.5136888996908,24.0348532 35.5136365996907,24.0347342 35.5135691996907,24.0345425 35.5134702996907,24.0344574 35.5134349996907,24.0342695 35.5134136996907,24.0338454 35.5133869996907,24.0336392 35.5133809996907,24.0332827 35.5134010996907,24.0326936 35.5134392996907,24.0319817 35.5134636996907,24.0309245 35.5135350996907)"
48627455,"LINESTRING(24.032756 35.5139939996908,24.0333364 35.5139694996908,24.0339175 35.5139527996908)"
26714782,"LINESTRING(24.0340697 35.5152779996909,24.033986 35.5144781996908,24.0339175 35.5139527996908,24.0338454 35.5133869996907,24.033829 35.5126812996907,24.0337944 35.5122864996906)"
261538661,"LINESTRING(24.0310399 35.5146186996908,24.0320637 35.5145386996908,24.0327869 35.5145306996908,24.0333577 35.5145043996908,24.033986 35.5144781996908,24.0346352 35.5144321996908,24.0348916 35.5144202996908,24.0352573 35.5144139996908)"
48627456,"LINESTRING(24.0333364 35.5139694996908,24.0333577 35.5145043996908)"
48627451,"LINESTRING(24.0346352 35.5144321996908,24.0342695 35.5134136996907)"
26714836,"LINESTRING(24.0328667 35.5154467996909,24.033026 35.5154394996909,24.0335565 35.5154153996909,24.0336455 35.5154128996909,24.0337075 35.5154095996909,24.033785 35.5153866996909,24.0338693 35.5153512996909,24.0340697 35.5152779996909,24.0342707 35.5151946996909,24.0345111 35.5150939996909,24.0346612 35.5150286996909,24.0347587 35.5149778996909,24.0348292 35.5149257996909,24.0349869 35.5147678996909,24.0351617 35.5146133996908,24.0352078 35.5145437996908,24.035242 35.5144824996908,24.0352573 35.5144139996908,24.0352658 35.5142072996908,24.0352658 35.5139805996908,24.0352803 35.5137325996908)"
48627453,"LINESTRING(24.0348916 35.5144202996908,24.0348532 35.5136365996907)"
48627449,"LINESTRING(24.0337314 35.5158525996909,24.0335239 35.5158698996909,24.0330914 35.5158950996909,24.0328869 35.5159105996909)"
771561045,"LINESTRING(24.0335841 35.516224999691,24.0335239 35.5158698996909)"
771561044,"LINESTRING(24.0337075 35.5154095996909,24.0337314 35.5158525996909,24.0337649 35.515997999691,24.0338373 35.516096299691,24.0339714 35.516238199691,24.0340456 35.516380599691)"
771561046,"LINESTRING(24.0357444 35.5140014996908,24.0355613 35.5137292996908)"
193410600,"LINESTRING(24.0371621 35.5133193996907,24.0370613 35.5133299996907,24.0368964 35.5133597996907,24.036792 35.5134144996907,24.0362349 35.5136390996907,24.0358019 35.5137065996907,24.0355613 35.5137292996908,24.0352803 35.5137325996908)"
48627447,"LINESTRING(24.0367726 35.5142082996908,24.0364634 35.5140269996908,24.0363534 35.5139556996908,24.0362551 35.5139079996908,24.0362044 35.5138916996908,24.0360662 35.5139009996908,24.0357444 35.5140014996908)"
168437014,"LINESTRING(24.0372071 35.5141274996908,24.0371243 35.5140483996908,24.0370613 35.5139937996908,24.0370332 35.5139391996908,24.0370328 35.5138846996908,24.0371621 35.5133193996907)"
193410923,"LINESTRING(24.0371621 35.5133193996907,24.0373356 35.5133330996907,24.0378677 35.5134612996907,24.0380041 35.5135059996907,24.0381039 35.5135533996907,24.0381503 35.5136138996908,24.0381812 35.5136773996908)"
619133350,"LINESTRING(24.0381227 35.5151229996909,24.0380769 35.5150426996909,24.0380224 35.5149513996909,24.0379795 35.5148727996908,24.0379622 35.5148236996909,24.0379282 35.5146788996909,24.0379242 35.5146142996908,24.0379503 35.5145010996908,24.0379777 35.5144315996908,24.0379768 35.5143792996908,24.037976 35.5143348996908,24.0379905 35.5142722996908,24.0380453 35.5141598996908,24.0380926 35.5141007996908,24.0381529 35.5140409996908,24.0381905 35.5140060996908,24.0382281 35.5139390996908,24.0382335 35.5139053996908,24.0382292 35.5138468996908,24.0381812 35.5136773996908)"
48627432,"LINESTRING(24.0381812 35.5136773996908,24.038086 35.5137656996908,24.0379653 35.5138660996908,24.0378601 35.5139415996908,24.0377808 35.5139787996908,24.0372071 35.5141274996908,24.0370736 35.5141787996908,24.0369622 35.5142013996908,24.0367726 35.5142082996908,24.0365372 35.5142174996908,24.0363613 35.5142590996908,24.0362486 35.5142900996908,24.0360432 35.5143636996908,24.0359255 35.5144144996908,24.0358247 35.5144672996908,24.0357527 35.5145258996908,24.0357071 35.5145825996908,24.0356783 35.5146450996908,24.0356578 35.5147290996908,24.0356482 35.5148443996909,24.0356482 35.5150379996909,24.0356458 35.5151180996909,24.035629 35.5151551996909,24.035593 35.5151923996909,24.0354774 35.5152948996909,24.0353197 35.5154068996909,24.0352023 35.5154696996909,24.0350986 35.5155173996909,24.0350073 35.5155494996909,24.0349029 35.5155664996909,24.0346054 35.5155991996909,24.0344565 35.5156675996909,24.0343437 35.5157554996909,24.0342741 35.5158476996909,24.0341808 35.515993599691,24.0341318 35.516111299691,24.0340456 35.516380599691)"
193412167,"LINESTRING(24.0327205 35.516807999691,24.0329557 35.516787899691,24.0332497 35.516752599691,24.0334804 35.516716299691,24.0336098 35.516693999691,24.0337274 35.516666599691,24.0338724 35.516628399691,24.0340127 35.516577199691,24.0340148 35.516578399691,24.0346054 35.516360699691,24.0353418 35.516091199691,24.0356471 35.515975499691,24.0358936 35.5158934996909,24.0363417 35.5157277996909,24.0368289 35.5155575996909,24.0372015 35.5154365996909,24.0377704 35.5152453996909,24.0381227 35.5151229996909,24.0381952 35.5150978996909)"
425639219,"LINESTRING(24.0365729 35.5148482996909,24.0367201 35.5148170996909,24.0369479 35.5148425996909,24.0372668 35.5148850996909,24.0375744 35.5148643996909,24.0379622 35.5148236996909)"
95641446,"LINESTRING(24.0372015 35.5154365996909,24.0369479 35.5148425996909)"
48627459,"LINESTRING(24.0329097 35.516287699691,24.0335841 35.516224999691)"
619133357,"LINESTRING(24.0338724 35.516628399691,24.033988 35.516477399691,24.0340456 35.516380599691)"
819972731,"LINESTRING(24.0338553 35.5173317996911,24.0337865 35.5173909996911,24.0332358 35.5173297996911,24.0329031 35.5172174996911)"
771562883,"LINESTRING(24.0342433 35.5173472996911,24.0340892 35.516627499691)"
771562882,"LINESTRING(24.0347056 35.516439599691,24.0348562 35.516936899691,24.034894 35.517117599691,24.0349155 35.5172180996911,24.0348812 35.5172935996911)"
771562881,"LINESTRING(24.0356471 35.515975499691,24.0356894 35.516118099691,24.0357336 35.516326599691,24.0357377 35.516366999691,24.0357685 35.516431399691,24.0358677 35.516535099691,24.0358986 35.516592899691,24.0359268 35.516752299691)"
771561406,"LINESTRING(24.0358429 35.517144899691,24.0357234 35.516952699691,24.035525 35.516461799691)"
48627457,"LINESTRING(24.0363665 35.5172989996911,24.0362576 35.5172509996911,24.0360287 35.5171921996911,24.0358429 35.517144899691)"
48627458,"LINESTRING(24.0365292 35.5182357996911,24.0366826 35.5175472996911,24.0363665 35.5172989996911,24.0363741 35.5170966996911,24.0363668 35.516954499691,24.0363103 35.516565999691)"
26715558,"LINESTRING(24.0376834 35.5182830996911,24.0377269 35.5174590996911,24.0377348 35.516647999691,24.0377607 35.5158904996909,24.0377704 35.5152453996909)"
297971252,"LINESTRING(24.0386062 35.5182324996912,24.0384896 35.5182455996911,24.0381816 35.5182701996912,24.0376834 35.5182830996911,24.0371931 35.5182894996911,24.0365292 35.5182357996911,24.0358531 35.5181638996911,24.035719 35.5181415996911,24.0356188 35.5181153996911,24.0355679 35.5180578996911,24.0355182 35.5179898996911,24.0350729 35.5174431996911,24.0350362 35.5173903996911,24.0349727 35.5173418996911,24.0348812 35.5172935996911,24.0347653 35.5172727996911,24.0346815 35.5172707996911,24.0346031 35.5172861996911,24.034341 35.5173337996911,24.0342433 35.5173472996911,24.0341512 35.5173561996911,24.0340548 35.5173545996911,24.0339178 35.5173437996911,24.0338553 35.5173317996911,24.0338052 35.5173221996911,24.0335047 35.5172358996911,24.0333545 35.5171945996911,24.0331955 35.517135199691,24.0330232 35.517036399691,24.0329915 35.517012499691,24.0329265 35.516963399691,24.0327205 35.516807999691)"
164590135,"LINESTRING(24.0199732 35.5186251996912,24.0200178 35.5185073996912,24.0202599 35.5184846996912,24.0203103 35.5184808996912,24.0205395 35.5184614996912,24.0207905 35.5184341996912,24.0209692 35.5184247996912,24.021458 35.5184072996912,24.0219146 35.5183926996912,24.0219453 35.5183963996912,24.0221656 35.5184225996912,24.0223153 35.5184791996912,24.0224354 35.5185378996912,24.0225195 35.5185861996912,24.0225995 35.5187823996912,24.0226122 35.5187885996912,24.0226445 35.5188548996912,24.0226846 35.5189220996912,24.0228757 35.5190689996912,24.0231555 35.5192780996912,24.0232164 35.5192928996912,24.0231337 35.5195609996913)"
297964774,"LINESTRING(24.0386444 35.5198223996913,24.0385933 35.5197988996913,24.0383683 35.5197905996913,24.0381052 35.5198261996913,24.0376047 35.5198491996913,24.0375235 35.5198498996913,24.0374953 35.5198321996913,24.0374217 35.5197773996913,24.0371911 35.5195497996913,24.0368809 35.5192752996912,24.0367945 35.5192075996912,24.0366661 35.5191762996912,24.0364182 35.5191325996912,24.03621 35.5190909996912,24.0360516 35.5190156996912,24.0359411 35.5189324996912,24.0358271 35.5188316996912,24.0357853 35.5187401996912,24.0357763 35.5187203996912,24.0357453 35.5186416996912,24.0356997 35.5185258996912,24.0356617 35.5184293996912,24.0356126 35.5182507996911,24.0356188 35.5181153996911)"
168437023,"LINESTRING(24.0384696 35.5084657996903,24.0391306 35.5083811996903,24.0395995 35.5083305996903)"
144270667,"LINESTRING(24.0390723 35.5077237996902,24.0391306 35.5083811996903,24.0391333 35.5085278996903,24.0391427 35.5086173996903,24.0391385 35.5087126996903,24.0390647 35.5091470996904)"
797335398,"LINESTRING(24.038304 35.5091879996904,24.0381928 35.5085169996903)"
724339990,"LINESTRING(24.0395995 35.5083305996903,24.0396404 35.5076961996903)"
48476154,"LINESTRING(24.041932 35.5081240996903,24.0412724 35.5081877996903,24.0408712 35.5082525996903,24.040417 35.5083005996903,24.0395995 35.5083305996903)"
294959546,"LINESTRING(24.0420164 35.5087300996903,24.0404755 35.5087183996903,24.0396898 35.5086713996903,24.0396416 35.5086719996903,24.0396134 35.5086818996903)"
144270668,"LINESTRING(24.0390647 35.5091470996904,24.0386707 35.5092101996904,24.0384038 35.5092286996904,24.0383733 35.5092270996904,24.0383421 35.5092167996904,24.0383235 35.5092057996904,24.038304 35.5091879996904)"
724335186,"LINESTRING(24.0389864 35.5098844996904,24.0390647 35.5091470996904)"
48627435,"LINESTRING(24.0380277 35.5108643996905,24.0394688 35.5101607996905)"
48627468,"LINESTRING(24.038752 35.5098910996904,24.0394688 35.5101607996905,24.0396479 35.5102650996905,24.0396805 35.5102887996905,24.0397046 35.5103149996905,24.0397181 35.5103563996905,24.0397202 35.5104091996905,24.0397156 35.5108894996905,24.0397073 35.5109961996905)"
724335185,"LINESTRING(24.0396134 35.5086818996903,24.0395967 35.5086970996903,24.03959 35.5087101996903,24.0394964 35.5098409996904)"
168437048,"LINESTRING(24.0395018 35.5107177996905,24.0394688 35.5101607996905)"
168437074,"LINESTRING(24.0392658 35.5116347996906,24.039158 35.5111696996905)"
168437010,"LINESTRING(24.0399645 35.5104546996905,24.0399506 35.5111528996905)"
797333508,"LINESTRING(24.0397073 35.5109961996905,24.0396322 35.5110059996905,24.0395732 35.5110223996905,24.0395288 35.5110723996905,24.0395048 35.5111567996905)"
48627465,"LINESTRING(24.0400143 35.5111499996905,24.0400909 35.5111183996905,24.040441 35.5111118996905,24.0407937 35.5111320996905,24.0410156 35.5111466996905,24.0413063 35.5111540996905)"
48476152,"LINESTRING(24.0400143 35.5111499996905,24.0400708 35.5111860996906,24.0401282 35.5112021996906,24.0402866 35.5112365996906,24.0406831 35.5113254996905,24.0407836 35.5113589996906,24.041147 35.5114803996906)"
806110172,"LINESTRING(24.0377437 35.5121774996906,24.0383314 35.5119829996906,24.0383854 35.5119648996906,24.0388007 35.5118257996906)"
48627434,"LINESTRING(24.0401282 35.5112021996906,24.0400857 35.5112649996905,24.040058 35.5113094996906,24.0400017 35.5113825996906,24.0398819 35.5115221996906,24.0396388 35.5117121996906,24.0392664 35.5119167996906,24.0390941 35.5121138996906,24.0389219 35.5123980996906,24.0386428 35.5125417996907,24.0385541 35.5125874996907,24.0379976 35.5127974996907,24.0378511 35.5128527996907,24.0368235 35.5132132996907)"
806110171,"LINESTRING(24.0383854 35.5119648996906,24.0385996 35.5124392996906,24.0386428 35.5125417996907)"
26716476,"LINESTRING(24.0408896 35.5118841996906,24.0407866 35.5119121996906,24.0402089 35.5121677996906,24.0395521 35.5124547996907,24.0394577 35.5125176996907,24.0393989 35.5125757996907,24.0393718 35.5126154996907,24.0392106 35.5128086996907,24.0391132 35.5129283996907,24.0389088 35.5131756996907,24.0388155 35.5132520996907,24.038661 35.5133498996907,24.0384855 35.5135076996907,24.0384185 35.5135478996907,24.0383279 35.5136016996908,24.0381812 35.5136773996908)"
26714905,"LINESTRING(24.0405933 35.5129841996907,24.0404865 35.5129785996907,24.0403516 35.5129645996907,24.0400475 35.5129357996907,24.0399823 35.5129370996907,24.0399217 35.5129472996907,24.0398616 35.5129822996907,24.0397231 35.5131575996907,24.0396671 35.5131892996907,24.0396148 35.5132132996907,24.0394954 35.5132416996907,24.039373 35.5132744996907,24.0392929 35.5133114996907,24.0392403 35.5133465996907,24.0392041 35.5134337996907,24.0391736 35.5134577996907,24.0391481 35.5134637996907,24.0390918 35.5134686996907,24.0389841 35.5134785996907,24.0388611 35.5134872996908,24.0387525 35.5134927996907,24.0386328 35.5135015996907,24.0384855 35.5135076996907)"
168437038,"LINESTRING(24.0396144 35.5137852996908,24.0394337 35.5137328996908,24.0393019 35.5137067996908,24.0390877 35.5137033996908,24.0389213 35.5137089996908,24.0386432 35.5137399996907,24.0385392 35.5137448996908,24.0384802 35.5137372996908,24.0384279 35.5137099996908,24.0383861 35.5136756996908,24.0383279 35.5136016996908)"
95641447,"LINESTRING(24.0392261 35.5143824996908,24.0392042 35.5148897996909)"
26716466,"LINESTRING(24.0429135 35.5143070996908,24.0425878 35.5143426996908,24.0424755 35.5143296996908,24.0423238 35.5142906996908,24.0422367 35.5142692996908,24.0421668 35.5142641996908,24.0418915 35.5142612996908,24.0416189 35.5142807996908,24.0413087 35.5142826996908,24.0410693 35.5142736996908,24.0403988 35.5142880996908,24.0400384 35.5143203996908,24.0395968 35.5143526996908,24.0392261 35.5143824996908,24.0389609 35.5143797996908,24.0387605 35.5143529996908,24.0385602 35.5143137996908,24.0384197 35.5142874996908,24.0383061 35.5142886996908,24.0381896 35.5143024996908,24.03809 35.5143201996908,24.0380336 35.5143430996908,24.0379768 35.5143792996908)"
48627430,"LINESTRING(24.0377607 35.5158904996909,24.0385382 35.5155483996909)"
876352133,"LINESTRING(24.0381952 35.5150978996909,24.038672 35.5149262996909,24.03879 35.5148972996909,24.0388998 35.5148884996909,24.0392042 35.5148897996909,24.0398288 35.5149324996909,24.0402953 35.5149540996909,24.0407744 35.5149440996909,24.0411527 35.5149179996909)"
26716431,"LINESTRING(24.0407465 35.5157614996909,24.0407032 35.5157530996909,24.0406062 35.5157257996909,24.0404254 35.5157161996909,24.0398915 35.5157587996909,24.0387545 35.5158837996909)"
26715564,"LINESTRING(24.0387731 35.516576899691,24.0382222 35.516614299691,24.0377348 35.516647999691)"
193411564,"LINESTRING(24.0381952 35.5150978996909,24.0383159 35.5152877996909,24.0385382 35.5155483996909,24.0386955 35.5157753996909,24.0387259 35.5158311996909,24.0387545 35.5158837996909,24.0387537 35.516087299691,24.0387609 35.516318099691,24.0387731 35.516576899691,24.0387827 35.516868099691,24.038783 35.5170928996911,24.0387659 35.5172790996911,24.0387122 35.5176178996911,24.0386062 35.5182324996912)"
822447345,"LINESTRING(24.0382222 35.516614299691,24.0382553 35.5171566996911)"
26715541,"LINESTRING(24.0387609 35.516318099691,24.0388634 35.516324599691,24.039016 35.516344299691,24.0390562 35.516353899691,24.0391179 35.516376799691,24.0392084 35.516418799691,24.0393218 35.516479399691,24.039541 35.516569499691,24.039769 35.516662799691,24.0399206 35.516710799691,24.0402222 35.516781999691,24.0403537 35.516804699691)"
26715430,"LINESTRING(24.0387122 35.5176178996911,24.038904 35.5176462996911,24.0391079 35.5176735996911,24.039159 35.5176783996911,24.0392165 35.5176680996911,24.0393747 35.5175643996911,24.0399085 35.5171092996911,24.0401271 35.516949899691,24.0402532 35.516866899691,24.0403537 35.516804699691,24.0406553 35.516853299691,24.0410779 35.516953399691,24.0416558 35.516999699691,24.0424839 35.517078199691)"
26715490,"LINESTRING(24.0398368 35.5182365996911,24.0398361 35.5179746996911,24.0399085 35.5171092996911,24.0399206 35.516710799691)"
69902968,"LINESTRING(24.0384896 35.5182455996911,24.0385312 35.5184212996912,24.0385567 35.5185948996912,24.0385808 35.5188076996912,24.0385392 35.5190936996912,24.038503 35.5193185996912,24.0384453 35.5196853996913,24.0383683 35.5197905996913)"
26716313,"LINESTRING(24.0401458 35.5183879996912,24.0396741 35.5185583996912,24.0394595 35.5186491996912,24.039305 35.5187748996912,24.0391076 35.5190123996912,24.038936 35.5192778996912,24.0386444 35.5198223996913)"
26716309,"LINESTRING(24.0393612 35.5202293996913,24.0394661 35.5199754996913,24.0394997 35.5199171996913,24.0396322 35.5195730996913,24.0400318 35.5186423996912,24.0400459 35.5186184996912,24.0400689 35.5186012996912,24.04009 35.5185902996912,24.0401163 35.5185798996912,24.04014 35.5185761996912,24.0401584 35.5185756996912)"
297970533,"LINESTRING(24.0418466 35.5194539996913,24.0417979 35.5194309996912,24.0417605 35.5193999996912,24.0409222 35.5188157996912,24.0401458 35.5183879996912,24.0400482 35.5183246996911,24.040001 35.5182954996911,24.039946 35.5182692996911,24.0398961 35.5182520996911,24.0398368 35.5182365996911,24.039631 35.5182243996911,24.0386062 35.5182324996912)"
